text,is_toxic
"USER ~ Tokoh2 agama yang 'berpolitik praktis' dengan &amp; untuk identitas keagamaan untuk jabatan2 publik seperti Presiden hingga Lurah?. Itu seperti di lingkungan agama Budha, Ngaku biksu, Tetapi makan daging &amp; minum miras, Bahkan berkeluarga",False
"Bajingan sekali kok drivernya itu. Sorry nggak pantes disebut driver, karena driver sifatnya universal. Kasihan yg lain yg udah kerja bener nanti kena, kita ganti selanjuttnya jadi bangsat aja'",True
"USER What, nulis ""sportifitas"" saja salah? Harusnya kan ""sportivitas"" baru benar. Ahai... banci kaleng kena goreng lagi... memalukan si gembel warnet. \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",True
USER USER Kunyuk emang die wkwk',True
"5 April 1815 Gunung Tambora di Sumbawa, Nusa Tenggara Barat, meletus. Naskah lokal mencatat meletusnya gunung Tambora salah satunya karena Allah murka pada raja Tambora.",False
"Barusan, aku nonton film Monster. Film ttg Aileen Wournos. OMG sedih:(\nSelama ini aku tau dia dari tulisan2 di google doang aku tau kisah2 masalalu buruk dia &amp; keluarganya yg bikin dia jadi sehancur itu &amp; jadi PSK.'",False
WKWKWKWKWKWKWKWKKWKWKWKWKWKWKWKKW kirain anjing main golf URL,False
Semoga bisa ketemu Presiden di IstanaKepresidenan Bogor,False
"Bunda Adri bercerita pengalamannya sekolah di sekolah kristen, merayakan lebaran, natal, dan imlek bersama teman. ""SabangMerauke bisa jadi alat untuk belajar keberagaman, toleransi harus dirasakan, buat anak anak saya"" #MenjalinToleransi'",False
"Penampakan Seekor ""Monyet Berwajah Mirip Manusia"" Bikin Heboh Gan! URL",False
"Ramos yang aku pandang idola dahulu, sekarang dah ku anggap jijik babi kmk'",True
RT USER Bukti apa?dengan masuknya investor cina dan buruh cina ke indonesia apa itu kurg bukti?,False
USER Nate bocah kontol goblok sontoloyo kepala getel sial asu brengset',True
"Semua unjuk rasa di Indonesia itu tuntutannya cuma satu ""lengserkan Jokowi""...",False
Mau di-Ahok-kan ya?,False
"Ga pernah sekolah ya lo? Pantes\nmulutnya ga di jaga.. Kotorr, kaya\nsampah.'",True
"Mental ""asu kabehhhh""\nDukung pemimpin yang tak bermental kompeni \n#JatengMuktiTanpaKorupsi \nUSER \n#DirmanNaikGanjarPanik URL",True
USER USER gak usah terlalu tinggi mikir 2019 ganti presiden deh... ganti kelamin yg normal dulu aja buat USER baru ngebacot',True
RT USER: Goblok kok rauwisuwis ... #NakalBolehGoblokJangan URL,True
â?¶Pkl 09.15 wib ; Kanit Binmas Ipda Mt. Hutasoit melaks Sambang dan menyampaikan pesan2 kamtibmas ttg pilgub dan pilkada 2018 kpd Karyawan BRI Ranting Muara DAMENRA SIHITE dkk di Desa Hutanagodang Kec. Muara Kab. Tap. Utara.,False
RT USER SBY ke 2..nnti pura pura jadi yang paling tersakiti..,False
Dan apakah Bubarkan KPK sudah jadi keharusan..?? Melihat semua jejak rekamnya ketika berhadapan dengan penguasa KPK mandul. URL,False
Rezim tukang klaim..disebarkan media Dan buzzer seolah olah kerja JKW.pd hal cuma tanda tangan. URL,False
"AB : cinta kedamaian, gak suka hal yang ribet",False
"Dan siapa salah satu kroni terdkt soeharto? Gak lain Sudono Salim, alias Liem Sioe Liong. Pemilik kerajaan bisnis Salim Group. Siapa yg gak kenal nama itu bg mrka yg besar di era soeharto? Keturunan cina, aseng, minjam istilah partisan pks/gerindra/pan,",False
"Hadeeeh, sebaik2nya menyembunyikan bangkai pda akhirnya akan ke cium jga baunya! \xf0\x9f\x98\x85\xf0\x9f\x98\x82 ~ ku gak ikut2an ah ~'",False
"RT USER: Kaum Homo, Lesbian, Banci kalian bela atas nama HAM, tapi seorang wanita yang memakai cadar kalian cerca atas nama tol\xe2\x80\xa6'",True
USER USER ANJING KOMUNIS nggonggong bersahutan',True
KAMI UMAT MUSLIM SELURUH INDONESIA MENENTANG KERAS KPD : JOKOWI & MEGAWATI DGN REZIMNYA TERMASUK KAPOLRI DAN KAPOLDA SIAP LENGSERKAN JOKOWI.,False
"Tahukah anda,\n\nPasangan heteroseksual/straight ada kebarangkalian lebih tinggi untuk dilanda kehamilan tidak terancang berbanding pasangan homoseksual/lesbian.\n\nDan lebih tinggi lagi kadar membuang bayi bagi pasangan heteroseksual berbanding pasangan",False
RT USER: #ombudsman budek dan buta terhadap #Reklamasi ... sebenarnya kalian kerja untuk siapa ? Rakyat kecil atau Jongos Aseng da\xe2\x80\xa6',True
"USER oh mungkin ranjem itu nama ampas tahunya, sedangkan gembus itu nama ampas tahu fermentasi (seperti tempe/oncom).'",False
di masa rezim jokowi aku bisa twoshoot sama yona 2 kali',False
USER GW berangkat menjadi remaja bersama lagu2 loe\nKok sekarang elo malah jadi CEBONG dungu. Apa karena elo udah kenyang jadi tulalit',True
Memahami eksistensi KPK dg logika Korupsi maka sama halnya mendirikan Lembaga anti maling utk memberantas Maling. Bubarkan KPK,False
"Allah SWT yang di-sembah2 Muslim adalah syetan, halalkan rampasan, ngajarkan tunduk patuh dan ngobarkan cocok2 penis",True
"Pd Bagian belakang trsusun kata â??Indonesiaâ?? diatas warna dasar bendera Indonesia,Merah Putih dg mnyematkn kberagamn budaya dstiap hrufny yaitu:; ; Tarian Saman,Kain Sasirangan khas Banjarmasin,Tarian yg brasal dr Bali, Wayang Kulit,Barong,Lompat Batu dr Ni",False
Ingat jika klean mengadakan Nobar Film G30S PKI ada yg bubarkan rekam dan simpan dalam ingatan klean. Mereka adalah PKI,False
USER USER Nganu jgn blng copras capres selesaikan dl jadi gubernur ehhh tau tau nya nyapres nganu janji saat ini blm ada yg ditepati nganu aaa nganu sudah ya dilan #balikiinkesolo #2019GantiPresiden,False
"RT USER: USER Heran juga saya, setan iblis pada kabur dan takut kalo mendengar Azhan, tapi ini mahluk Allah yg satu ini anteng s\xe2\x80\xa6'",True
USER Jd kesimpulannya lu kenapa bego v?',True
"USER USER incumbent nyatain dong wapres-nya siapa, apa takut di-backstab cakimin sama romi. ngoahahah; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #",True
"USER Den...den...\nNista banget hidup lo..\nUdah fitnah Abu Jibriel gak minta maaf, sekarang bikin fitnah baru lagi.\nDan followermu, menyedihkan banget tingkat kecerdasannya....\nMain setuja setuju ae mbek congormu.\nBosok, su....'",True
Kemaren di SIANTAR di COPOT spanduk mu; sekarang CURI-CURI KAMPANYE di tengah DEMO; mana PANWASLU ni; SI DJAROT MAIN CURANG KAMPANYE di tengah DEMO buruh; TINDAK TEGAS PASLON CURANG NO. 2 #djoss #register40 #pilgubsu2018 #pilkada #sumut;,False
USER USER USER USER /siapin taplak meja di bahu q/',False
tangkap ahok RakyatBersamaFPI indonesia akan hancur tanpa ulama.,False
"â??Yang menyebabkan agama cacat adalah hawa nafsu, maka kendalikanlah hawa nafsumu.â?? (HR. Asyahaab)",False
Faktanya Cina2 parasit tuh ngotot belain si penista Agama USER USER USER USER USER,True
"Rusia-Kroasia. Indonesia-Rusia sewajarnya. Hindari salah paham negara2 anti komunis sprt AS. Peduli kemanusiaan harus. Tidak cm Rusia tapi smua tanpa kaitkan agama. Kemerosotan moral sebabkan keserakahan memicu perang, Orang yg tdk hentikannya tdk pantas",False
"USER NDER GUA AJA 80KG DI LIATIN SEMUA ORG KALAU DI MALL MALAHAN MIKIR ""ADUH GUA CAKEP AMAT SI AMPE DI LIATIN WQWQWQWQ""\n\nSANS AJA NDER GAK USAH MASUKIN KE HATI, BADAN KITA SELAMA MAKAN SEHAT DAM BERGIZIAH SANTAI AJA, GENDUT / KURUS SEORANG PEREM",False
RT USER: USER USER USER anak pemberontak jg ya??,False
Bahagianya Cak Imin Selfie dengan Jokowi di Pesawat Presiden USER USER #JoinKalsel2019,False
Mz kalo sa gapake kacamata di saat petang situ senyum mau gantengnya gmn juga ga keliatan. Mau nyapa ya nyapa aja aing ga budek kok. Hhhh \n\n*diomongin mz2 di kolam krn berkali disenyumin katanya judes amat buang muka mulu*\n\n**lagian ga akan buang muka ga punya lagi nanti**',True
"Allah SWT bukan Tuhan karena dungu & biadab, pasti bukan Yang SATU karena hanya untuk Muslim, tak berlaku bagi kafir",True
"Jelang Pilkada, Pemkab Garut Kebut Cetak 116 Ribu e-KTP",False
"Ini orang-orang maha benar nan suci maunya apa sih? \n\nPenghina presiden dilepas karena masih di bawah umur ngeluhnya nggak ditahan karena Cina.\n\nKalau misal ditahan, mungkin ngeluhnya pemerintah mau balik ke orba.\n\nNjuk geleme piye, su?'",True
RT USER: pengen qmu kontolin sambil ngentot ma suami.... URL,True
USER Membangun industri dan iklim perikanan di Indonesia jauh lebih penting dan sulit dibanding meledakkan kapal2 asing..',False
USER USER USER cuma ASU hina\nyg merebut jabatan dg K E B O H O N G A N\nK E B O H O N G A N\nK E B O H O N G A N\nUSER \nUSER',True
USER JaaaaaaanCuuuuuuuk kau...\nLips service___para bani Onta',True
Senin gak jadi udik karna ditemani acara menarik dengan juri yang asik asik dan suara kontestannya yang autentik dengan penampilan fantastik! USER USER #GrabTakesYouThere #IdolSpektaTop3 #IdolByOpera',False
"Bener om,Apa memang maunya otoriter pak USER?",False
"4. Buku ini berisi pengalaman penulis selama menjadi Buruh Migran di Jordania, pengalaman saat bertugas di satgas TKI 2011, Stafsus Kementrian Tenaga Kerja dan Transmigrasi (2009-2014) dan Stafsus BNP2TKI 2006-2016 USER #GagasanCakImin #Harlah20P",False
Temen2 SD katolik gw yg pintar2 dan juara itu pada kemana? Mana ada yg ikut UMPTN kecuali si juara umum itu. Tapi dia cm 1 semester di UI',False
YG JELAS OTAK AHOK-DJAROT SUDAH SANGAT TUMPUL SANGAT LOYO DAN STRESS..... SUDAH JEBOL HARUS DICOPOT DAN DIGANTI.....,True
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Sarap nih pendukung Prabowo.,True
JADI YANG JOGET JOGET 4MINUTE DI HONGDAE TUH GIDLE???? edan maning',True
"Pas Reza Rahadian bilang...\n\n""Aku itu buta, bukan mati rasa.""\n\nBanyak hati yang patah.'",False
"Top story: 30 Proyek Strategis Jokowi Rp 94,8 Triliun Rampung",False
Omongan Ahok TERBUKTI LAGI! Anies Sandi INGKAR JANJI Soal Reklamasi: URL melalui USER,False
Lukman Hakim Saifuddin: secara substansial kepercayaan itu agama,False
RT USER: Kampret kampret. Braninya cuman dlm ml doang. Sini lo. Gue jolok2 mata lo. Taik hahahaha #cumabercandagaiss URL,True
USER AAAAAAAH AKU LEBIH SUKA AVA Kayak ga asing deh serius. terus polisi nya aku tau tuh suka main di film FBI',False
"USER namanya juga rezim suka2, ndan. mereka yg buat peraturan, mereka juga yg melanggar'",False
USER Mantap memek nya jd croot nih..ooohhhhh lemes',True
"Byk lagi isu umat islam yg berlaku. Lgbt dikatakan dosa peribadi. Hatta tu maksiat paling jelas kena cegah sbb kisah kaum nabi luth dh dirakamkan dalam alquran.\n\nPersoalan dia, kita rujuk atau tak alquran dalam kehidupan kita?'",False
"Ajarkan Muslim, agama tak ngajarkan membunuh, agar paham Islam bukan agama, ajaran sesat nyembah2 Allah SWT biadab",True
"RT USER: Mainstream sdh jelas,bhw oposisi mengesankan negeri ini sdg ""Bermasalah""\n\nDr mulai ""horor""utang, kemiskinan, nge-fans sm Puti\xe2\x80\xa6'",False
"Bismillah,; superiorPRINTING;; Harga; Ecer :LGNpolos135k,Print 145k; Lusin:LGNpolos 120k,Print130k; ; Bahan : Serena ,Drifit, PE sp; Info order:; Pin. 5FD97626; Wa. 081210090063; IG . sriyonoyn; #bolanet #pilkada #Jersey4Sale; #Jersey; #GoesToFestivalTamb",False
"Nama Lengkap : Iris Jung\n\nNama Asli : Jung An Ri\n\nTempat, Tanggal lahir : Busan, 10 Agustus 1991\n\nAgama : Katolik'",False
Rt bokep auto no titit. Siap. \nJadi temennya lulove',True
لابارك الله بك وبامثالك ياهذا ,True
ياجماعة جنبولاد دخلتو عتبة العار والعيب استحو عاحالكم بقا حاج مسترخصين الدم النقي الي نزل من الشهيد,False
هيدا حساب فخامة الرئيس ميشال عون أم حساب فخامة جبران باسيل  ,False
وهاب ما بيهاب وئامنا بمنارتك نهتدي ونجتمع ويكفينا أننا نعلم أن العواصف تجعل جذور الأشجار تتمسك بال  ,False
تضرب بالحزاء وتلعق حزاء الحريري فعلا خقير ,True
جبران باسيل وزير خارجية لبنان ممنوع يحكي باسمو او باسم تيارو او عنصريتو بدو يحكي بإسم لبنان وبيانو الوزاري واسم عشرات ال…,False
يلعن رب شحادة اللايكات باسم سوريا وبصور ولاد سوريا اخت تعاطفكم بالناقص منو,True
يا عزيزتي مريوما الإمارات تبقى حليفة للملكة وثوابتها واضحة الدكتور علي,False
بيقتل القتيل وبيمشي بجنازته الهيئة الحق على الشبح كاسبر,False
وهاب ما نشر في جريدة الأخبار اليوم وفي دولة تحترم نفسها يستدعي توقيف فوري لعماد عثمان وزجه في السجن ,False
لعمى بقلبك شو بتنبح ,True
شو هالعربدة بيفوت طيران حربي بيقصف وبيكزدر وبيضهر ساعة لي بدّو؟ شو الدني سايبة؟ ههه,False
معاليك بس سؤال انت ليش بتغار من معلمك شيخ سعد يا عمي بحس عنجد أنو حارق قلبك وانك بتغار منو صدقني ,False
مشيخة السرقة وباكاوية النهب والكذب والدجل والعمالة ,True
نص اللبنانيي من رأيي انتِ يا رمز الغبا ههههههه,True
واضحه كتير متل عين الشمس انت متلك متل اي شخص بيسمع وبينفذ ,False
سعد فرط ,False
حبيب فياض يهاجم جبران باسيل بعنف لم يتجرأ اي مسؤول لبناني بالدفاع عن حق اسرائيل مثلما يفعل باسيل اليوم,False
يا شو لابقين عبعض ,False
عثمان أداة بيد المافيا السياسية لتنفيذ الاغتيالات السياسية ,False
لهجة شاوية فصحى,True
هل نسيت ان اب و ام هذا الامير كانوا اول من زار لبنان بعد حرب و زاوا الجنوب و مولوا,False
ياليت تجارنا مثله ,False
مين هني يلي تحت سن ؟ ,False
لايام جاية راسكن بلارض راح يكون يا عملاء إيران ,True
هذا ليس الكلاب من كلاب إيران وحزب الشيطان ,True
ولك ليش حاطط بكعارو ههههه ,False
ليك سؤال كيف بيقدر جبران باسيل بموقعه كوزير خارجية ما بيمضي عهالمرسوم يوقف هالناجحين,False
و اتضحت الصورة المواطنة والعروبة بحسب جبران باسيل و تميم,False
اول شي منفتخر بي بشير الجميل بي جبران باسيل يا جاهل و ثانيا روح جاهد شو فهم بالسياسة,False
حمير المصيبة بينسمع كلامهن,False
منيح تعلمت شي منيح من الفرس الصبر ,False
وانت بول شو بتشرب يا بعير,True
قطر حضرت على الأقل نقطة لصالحها لماذا لم يحضر الآخرون؟ ,False
الاخبار من سوريا غارات اسرئيلية وانفجارات في اللاذقية واشتباكات مسلحة بين جناحي النظام في حماة وانسحاب أمريكي بذات…,False
ع فكرة مو بس المثقفين العرب حمير في مثقفين اجانب بيوزنوا الف مثقف عربي بالتياسة,True
شفافا ولووو وئام ابو الصرامي ,True
ملعون هو وابوه وابو عيلتو وابو اسرائيل على ابو الي بدو يروح ع اسرائيل لعمى اوقح من السوريين المعارضين وانذل واخون انا ماشفت ولاعيني رأت,True
دولة رائعة بس نحنا عرصات,True
أود أن أسأل سماحتكم، كيف تحدد نوعية العلاقة أو ما هو تشخيصكم للعلاقة القائمة بينكم وبين الحليف ووزير الخارجية ورئيس…,False
أجل واحد بيرفض كذب الكفار والتاني بيرفض كذب الإمبريالية,False
الله يطول عمرك حضرة الرئيس كل يوم احترامي الك بزيد لأنك الرجل الرجل بكل ما تعني كلمة رجل من معنى ,False
لا والله الوطن بحاجه لا رحيل كل هالسياسيين والزعران والاقطاعيين ساعتها بيظبط ,False
هههه ليك مين عم يحكي العاهرة عندما تحاضر بالعفة      ,True
هيدا بتحطوا بتمك يا حيوان هيدا منطقكن,True
يلعن قطر وحكام قطر لان من لعنهم لعن اسرائيل ,True
اسمحولي بالمشاركة و انا بعرفه واول حرف من اسمه جبران باسيل وعمه كمان متله نسونجي     ,False
مش معقول شو بيشبهك هالبوست ,False
مساؤكم ورد وفل ,False
انتي و وئام وهاب والصرامي سوى متعودين ع لغة الصرماية السورية يا لحيسة ,True
يوما ما وقريب جدا سنراك في السجن شبيح سوري لا قيمة لك ,True
طالما أنها تعزز الثقة بالوضع الإقتصادي والمالي اللبناني فما المانع من التهليل,False
وانت بدك طبيب بيطري  ,True
يا اسيد انت ,False
كلام اكتر من رائع يقال بحق الوزير المقاوم جبران باسيلاتعجب لامر البعض الذين باتوا يحللون ,False
اذا جبران باسيل بدو يكون كميل شمعون او بشير الجميل الثاني طيب ليه ما بكون متل الجنرال,False
لم ترى عيني أعهر من مسيحي لبناني يقف جنباً الى جنب مع حسن نصر الشيطان وجماعته ,True
كول خرا,True
طائفة بأمها وأبيها مازالت محرومة,False
بفهم إنك مستور   ,False
قدي بيعطيك كرمال ترد عنو بحياة حسن تقول ,False
على اساس ان الاجنبي بيترك الشقر وبيتزوجك يا ام ركبه سودا,True
لانو في طرف سياسي بلبنان اول حرف من اسمو جبران باسيل كان مصّر يجيب حيوان سوريا بشار الاسد للقمة,True
يلعن روحهم كلهم الأسبوع الجاي ان شاء الله,True
التفاتة جميلة منك استاذة ديمة,False
الاستاذ أبراهيم قال أنو كان في تجاهل تام من الوكالة الوطنية للأعلام وتلفزيون لبنان كتغطية وكحضور,False
بينحب الوزير ملحم رياشي بس ليش الوزير جبران باسيل بدو يكون عطول الحاضر الغايب,False
بايخ وسخيف,True
ليه في شي وديعة بتجي غير لتتقسم عليهم ,False
اكيد اكبر بكتير قدام العاهرات ,True
نحن لكا بالمرصاد الجبل قمه من النضال وانتا غريب عنا انت مرتزقه لايران الدروز احرار ان جهلت التاريخ يا عبد علي المملوك ,True
يحرق عرضك روحي عالمطبخ فضحتي لدنيا وانت وهبلك,True
الراية الاخبارية الجزيرة جبران باسيل نخص بالشكر أمير دولة قطر الذي كسر الحصار المفروض على بلاده,False
خلينا مهتمين بشؤونن,False
طز بهيك عرب طز بهيك دولة تفو,True
ما شاء الله مثل القمر كثير طالعه حلوه,False
والتصدي للقوى الأمنية وشهر السلاح في وجهها وتحدي القضاء وأطلاق النار في الجاهلية بشكل عشوائي لترهيب,False
للخروف عون ,True
أن ننسى لا ننسى شهداء الدامور ال الذين سقطوا…,False
تحدث جبران باسيل عن عار تاريخي سيلحق بجامعة العهر العربي بسبب الإصرار على عدم حضور نظام حيوان الشام لِما يسمى قمة بيروت,True
جبران باسيل خرّب علاقات اللبنانيين ببعضهم وخرّب علاقة لبنان بدول العالم حتى لم يبق له سوى الانطمة الإرهابية,False
هذه لغة الممانعة والمماتعة التي دوختمونا به أصبحت مكشوفة ومعروفة ,False
كول هوا العمى شو انك حمار,True
معقول ولا مخامي كفوء ينجح بالامتحان ويطلعلنا كاتب عدل واحد وين العدل وييييين ,False
بحب قول لكل واحد مش عاجبه كلام الوزير الملك جبران باسيل روح حفرلك شي جورة وشك راسك فيا,False
جبران باسيل يطالب المجتمع الدولي بإعادة اللاجئين السوريين لديارهم,False
متل ما انت بلبنان صوره طبق الأصل لا تتقن إلا طول اللسان ,True
نص البلد من رأيي يا سخيفة,True
وهاب ل المشنوق الذي يستقوي على الصغار ويهاب الكبار يكون رعديداً … ,False
هلق جبران باسيل رجع ع سوريا بس خلصت القمة الاقتصادية العربية؟,False
كفو والله هكذا هم العرب هكذا هم الدروز هكذا هم الشرفاء قطر كل أبواب العرب مغلقه ,False
ما حدا بالو بطرح اسمك نحن همنا نؤمن ع حقوق المسيحيين من خلال رئيس الحمهورية ت اذا في حال انت وصلت مع اني بشك للرئاسة,False
قال لي شاعر لو أن السياسيين نساء لكن ,False
ما تعتل هم ، وما بصير غير ع ذوقك ويلي بدك إياه شو بدك طلوب وتمنى و كل حدا ما بتحبو لا… ,False
استاذ وئام يا ريت تعلق على جبران وحق العدو الاسرائيلي بلامن ,False
اديشك فزيعه بهالطله رعبتينا ,False
وهاب صاحب حق وصاحب الحق سلطان ,False
مهمةهالفكرة    ,False
انفصام ,False
معالي جبران باسيل فوت عمكتب عمك فتاح الجارور التاني عيمينك بتلاقي المراسيم العشرة للصبايا والشباب فيهون مسيحية ومسلمين  ,False
كثروا المنافقين اصحاب المصالح   هاذا اكبر كلب لأيران في لبنان ، تابع هالفديوا وتعرف هالمرتزق … ,True
لو من تلفزيون الجديد مين بيسمع فيك انت يلعن الساعة عا هيك إعلام مفتن ,False
طيب شو المشكلة انا بعشق شي اسمو الجنرال عون و ميتم بشي اسمو جبران باسيل,False
هيدا حمار لا يقرأ سياسه هذا ينفذ انه بوق و صرماية بشار ,True
راك شركسي يا كلب و فوقها قاعد تعطي في رايك يا تركي حقير,True
"في تحل عن سما ربنا مازالك عايش بأميركا ومش عارف أخبار لبنان المظبوطة فرقنا بريحة طيبة أصلا"" شكلك مبين إنك عميل صهيوني",True
لبنان حدا من الشباب معو مليار دولار لآخر الشهر,False
قصدك مليار تحية وبعملة الزلم مليون تريليون تحية ,False
كل يوم بتعوي لتلفت النظر وما حدا شايفك خلص احترقت يا اهبل العقاب لوهاب وهاب قاتل ابو دياب ,True
منتمنى عليك تسكر تمك لانو خلص طفح الكيل العقاب لوهاب وهاب قاتل ابو دياب ,False
خليك مع كلبك واترك البلد ما ناقصو فتن,True
وشو خص سعد يا مثقفة انتي,False
عندما سئل ابو الغيط عن امكانية عودة عصابة سفاح الشام الى الجامعة العبرية أجابهم اسألوا جبران باسيل كلبها في بيروت,True
مقاوم للناس المريضة هيدا صوص سوري أخي رضا أو ايراني,True
انت القائد ,False
انا الموقع ادناه ومن موقعي هذا اصرّح بأنني لست مسؤول عن عدم مشاركة الرؤساء الى القمه لا من قريب ولا من بعيد,False
خليك عم تجرب تفتن، هيدة شغلتك ,True
يقول هتلر أعطوني واحد مثل جبران باسيل وسأجعل اوروبا تزحف تحت اقدامي من الجوع,False
حملة مسعورة يقودها قواتيون ضد التيار الوطني الحر بدعم من تيار المستقبل والاشتراكي  بسبب دعوة الوزير جبران باسيل لعودة,False
الصحفيين القريبين من المقاومة وانت منهم بتشوفوا الوزير جبران باسيل من منظار واحد ووحيد مدافع,False
ما حدا مجنون ومجرم الاّ انت لا غيرك ,True
يخدك وياخدو بشي صندوق على سوريا ,True
بفرح بس شوف عدد من النوّاب و الصحافيين مقهورين من الوزير جبران باسيل بصيرو يصرحو و يحكو حكي فاضي مهم يجرب,False
هي انت عم تشغل مرتك بدعاره وعم تحطها وديعه لقيس الغزعلي الصور رح نرفقها لقيس مع مرتك يا وئام وهاب الديوث ,True
أيا تخبيص يا سحر؟,False
كول هوا لو سمحت يعني مشان ما اجي واتبول عليك ظ,True
يا رجل خليهن ورى أمريكا لو لحقوا الصين مشان المصاري وصاروا يمشوا على الستانداردز تبعها بحقوق الإنسان ما عاد تلاقي لا تويتر ولا حذيفة يغرد عليه,False
شووو بتئول يامعرص هذا حساب حماراتي ريحت وزار وصخ يابو ريكي   ,True
لما يناغشا قبل الزواج بيقللا مجنونة وبعد الزواج بيقللا مجنونة بس بغير طريقة,False
هذا الوقع أما احلام خليا الكون ,False
تركو تركو قاعد بقلب لخسة ,False
لن ينسى أهل سوريا المجرم أبو صووايخ اللي بدو يحرر القدس بس يخلص أول على نساء وأطفال سوريا ,False
حمار من حمير التيار الحر منتمنى انو وزير الاشغال مايكون متل اللي سبقو ووزير الاشغال بعدو هوذاتو,True
ليش بعد في مؤسسات دولة معالي الوزير بدك شعب ليكون عنده دولة والردود عليك بهيدي الطريقة,False
والله الحذاء خساره فيهم ,True
سورية قلب الامة العربية ,False
إلى الذين ينتقضون جبران باسيل على محطة من دون مايفهموا مضمون الكلام الدبلوماسي لانه يخاطب روءساء دول وشعوبها,False
لك العما بعيون عيونك شو انك حيوان وبهيم وعديم الاحساس العما يا جحش لسه كل ما تنبح وتغرد بتاكل مية بهدلة والف مسبة روح انطم بقى وحط صرماية بحلقك وحاجتك اكل خر يلعنك ويلعن معلمك الحيوان بشار المماتع قال دكتور مناضل قال اتفووووووو ع شرفك وشرفه اذا في عندكم شرف,True
كل العرب جرب ,True
لك كراي عليهن العفو منك من هون لعندن,True
فخامة الفراغ    ,False
هاهاهاها هاهاهاها عنجد حبيبي شو عم تحكي والله يا بيبي انا ما بعرف شو يعني صهيوني بس شفتو… ,False
خااههاهاه خراس ولاك,True
هو المهم يحكي ويتفلسف ويرمي الفتن بين الناس انسان حقوووود ,False
هذا البطل الذي قاتل وجاذف بحياته لتحيا انت يا واطي يا عيب الشوم,True
لنك رخيص ,True
مايقدر يرد ابن درزيه واطي,True
جبران باسيل عام ما عنا مشكلة ايديلوجية مع اسرائيل من حقها تعيش بسلام,False
هذا كلب إيراني ,True
لا دولة دون محاسبة الفاسدين ,False
صدقت وضعت يدك على الجرح ,False
سورية سنية وستبقى سنية وحسبي الله ونعم الوكيل بالعرب الخونة الذين باعوا الشعب السوري بالرخيص فليفرح ابن زايد وكل كلب عربي دعم بشار الجحش,True
الحب الحقيقي هو لما تكتبلك تقول بقلبك تقبرني هالضحكة,False
لعنة الله على الزمن الرديء اللي بيخللي الصرامي امتالك تعوي ,True
كلام لابسك لبس ,False
وزيركم مخرف,True
لا بس هي صدفة بحت انو سوريا كبلد يعتبر بلد سني الاكثرية وكمان بالصدفة تم ابادة هالأكثرية وتهجيرها,False
في الداخل وفي الخارج موقفنا واحد لا يتغير لبنان ولبنان وثم لبنان هذا هو جبران باسيل,False
و انت يا ابو امارات بنفس الزورق معهم ,False
انو عم تتعاطى خرا بكوكائين ولَك مين انتي ومين شايفك من ارضك قال وفد قال ودخلك الوفد بالستيانات باعتو ,True
جبران باسيل ساجعل المسيحيين في يوم ما ينسون زعامة كميل شمعون و تجربة بشير جميل  ,False
لأسباب كتيرة ، جبران باسيل الأفضل بين المرشحين,False
يلعن روحو,True
جبران باسيل رجل شرّير,True
هيدي مزرعه و مليانه بهايم و طول عمرها تابعه للاحزاب و بعمرها ما كانت بلد,True
لو بتسد بوزك مش احسنلك وصوتك النشاز ما بدنا نسمعو يا مدعوس بل الصرماية  خليك متل الكلب عم تغني بل المطاعم يا عربيد اكتر من هيك ما بيطلعلك مستواك ابن ليل واخدت اذن لتحكي هيك يلا قحط,True
ما خرج يرد هوه شريك وداعم وللاسف هذه المرة رهانك خاطئ ,False
لا اكيد مش كل ما عووا كلب منقتلو في كتير احتمالات منكبلن عظمة منضربن بحجر ,True
وضح مين هني الشركات ومين أصحابها ؟ ,False
بفتكر إنت بتتقن المكر والعهر    ,True
حتى فيصل الزفت القاسم,True
الفجوة اللي بجيك منها ريح سدها واستريح وسد نيعك معها,True
عم تحكي اصول يا رييس ,False
الحق عالحجاب,False
ونعم بالله ,False
شارك معالي وزير الخارجية والمغتربين جبران باسيل بالاجتماع المغلق الخاص بسوريا والذي ضم عددا من وزراء الخارجية إضافة الى ,False
وئام وهاب لامير قطر لا أهلا ولا سهلا بأمير دعم الارهاب وراعي الاخوان المنافقين في بيروت سد نيعك يا صرماية,True
اباقاش تسكت وله ، اسكت يا قرد العقاب لوهاب وهاب قاتل ابو دياب ,True
ابو البيش مو مضطر يوافق طالما ممكن يبقى رئيس بصلاحيات شبه كاملة؛ستين عمرا البلد تعمرت و لا ما تعمرت؛المهم سيادتو مبسوط و عم يضرب سمك,False
طبعا جبران باسيل  فهو الاكثر ذكاءً نشاطاً وخبرةً وبالتالي سيكون الأفعل والأكفئ مع كامل إحترامي لشخص الو ,False
دئما يلحق بك الدمااار ,True
المضطرب نفسياً جبران باسيل,False
نعم للتوحيد ,False
